host,src_ip,timestamp,event_count,failed_login_count,distinct_dst_ports,distinct_dst_ips,distinct_users,total_bytes_out,max_bytes_out,attack_present,hour,is_weekday
host-06,10.0.0.89,2026-06-05 09:16:00,1,0,0,0,1,0,0,0,9,1
host-06,10.0.0.9,2026-06-01 16:34:00,1,0,1,1,0,31310,31310,0,16,1
host-06,10.0.0.9,2026-06-03 09:58:00,1,0,0,0,1,0,0,0,9,1
host-06,10.0.0.9,2026-06-03 20:45:00,1,0,1,1,0,14131,14131,0,20,1
host-06,10.0.0.9,2026-06-04 05:29:00,1,0,1,1,0,31799,31799,0,5,1
host-06,10.0.0.90,2026-06-02 12:46:00,1,0,0,0,1,0,0,0,12,1
host-06,10.0.0.90,2026-06-03 12:08:00,1,0,0,0,1,0,0,0,12,1
host-06,10.0.0.90,2026-06-03 22:06:00,1,0,1,1,0,40243,40243,0,22,1
host-06,10.0.0.91,2026-06-03 02:13:00,1,0,1,1,0,3563,3563,0,2,1
host-06,10.0.0.92,2026-06-04 11:32:00,1,0,0,0,1,0,0,0,11,1
host-06,10.0.0.92,2026-06-05 22:12:00,1,0,1,1,0,23891,23891,0,22,1
host-06,10.0.0.93,2026-06-01 19:21:00,1,0,0,0,1,0,0,0,19,1
host-06,10.0.0.93,2026-06-03 23:50:00,1,0,1,1,0,6174,6174,0,23,1
host-06,10.0.0.94,2026-06-03 07:41:00,1,1,0,0,1,0,0,0,7,1
host-06,10.0.0.95,2026-06-01 06:47:00,1,0,1,1,0,18564,18564,0,6,1
host-06,10.0.0.95,2026-06-01 08:59:00,1,0,1,1,0,32373,32373,0,8,1
host-06,10.0.0.95,2026-06-05 13:48:00,1,0,1,1,0,29380,29380,0,13,1
host-06,10.0.0.96,2026-06-02 21:35:00,1,0,1,1,0,35548,35548,0,21,1
host-06,10.0.0.96,2026-06-04 12:30:00,1,0,0,0,1,0,0,0,12,1
host-06,10.0.0.97,2026-06-02 15:59:00,1,0,1,1,0,16138,16138,0,15,1
host-06,10.0.0.97,2026-06-04 12:04:00,1,0,0,0,1,0,0,0,12,1
host-06,10.0.0.99,2026-06-04 18:24:00,1,0,0,0,1,0,0,0,18,1
host-07,10.0.0.10,2026-06-04 00:58:00,1,0,1,1,0,30115,30115,0,0,1
host-07,10.0.0.10,2026-06-05 08:17:00,1,0,1,1,0,32344,32344,0,8,1
host-07,10.0.0.100,2026-06-01 09:16:00,1,0,0,0,1,0,0,0,9,1
host-07,10.0.0.100,2026-06-01 11:02:00,1,0,1,1,0,21905,21905,0,11,1
host-07,10.0.0.100,2026-06-03 21:31:00,1,0,1,1,0,38456,38456,0,21,1
host-07,10.0.0.101,2026-06-03 10:22:00,1,0,1,1,0,42959,42959,0,10,1
host-07,10.0.0.101,2026-06-04 18:08:00,1,0,1,1,0,35663,35663,0,18,1
host-07,10.0.0.102,2026-06-03 09:09:00,1,0,1,1,0,18001,18001,0,9,1
host-07,10.0.0.102,2026-06-03 09:23:00,1,0,0,0,1,0,0,0,9,1
host-07,10.0.0.103,2026-06-02 11:54:00,1,0,0,0,1,0,0,0,11,1
host-07,10.0.0.103,2026-06-05 09:03:00,1,0,0,0,1,0,0,0,9,1
host-07,10.0.0.103,2026-06-05 19:04:00,1,0,1,1,0,30452,30452,0,19,1
host-07,10.0.0.104,2026-06-03 15:36:00,1,0,1,1,0,16371,16371,0,15,1
host-07,10.0.0.104,2026-06-04 03:12:00,1,0,1,1,0,13328,13328,0,3,1
host-07,10.0.0.106,2026-06-03 14:17:00,1,0,1,1,0,14791,14791,0,14,1
host-07,10.0.0.106,2026-06-05 19:45:00,1,0,1,1,0,36200,36200,0,19,1
host-07,10.0.0.107,2026-06-03 15:25:00,1,0,0,0,1,0,0,0,15,1
host-07,10.0.0.107,2026-06-03 20:17:00,1,0,1,1,0,41917,41917,0,20,1
host-07,10.0.0.108,2026-06-05 13:53:00,1,0,1,1,0,31540,31540,0,13,1
host-07,10.0.0.109,2026-06-01 00:28:00,1,0,1,1,0,8954,8954,0,0,1
host-07,10.0.0.109,2026-06-01 16:20:00,1,0,0,0,1,0,0,0,16,1
host-07,10.0.0.109,2026-06-01 19:17:00,1,0,1,1,0,45613,45613,0,19,1
host-07,10.0.0.11,2026-06-05 21:56:00,1,0,0,0,1,0,0,0,21,1
host-07,10.0.0.110,2026-06-04 09:00:00,1,0,0,0,1,0,0,0,9,1
host-07,10.0.0.110,2026-06-05 14:24:00,1,0,0,0,1,0,0,0,14,1
host-07,10.0.0.111,2026-06-04 08:23:00,1,1,0,0,1,0,0,0,8,1
host-07,10.0.0.111,2026-06-04 15:03:00,1,0,1,1,0,21079,21079,0,15,1
host-07,10.0.0.113,2026-06-05 16:39:00,1,0,1,1,0,40228,40228,0,16,1
host-07,10.0.0.114,2026-06-01 20:02:00,1,0,0,0,1,0,0,0,20,1
host-07,10.0.0.114,2026-06-02 09:49:00,1,0,1,1,0,49285,49285,0,9,1
host-07,10.0.0.115,2026-06-01 17:37:00,1,0,0,0,1,0,0,0,17,1
host-07,10.0.0.115,2026-06-02 02:42:00,1,0,1,1,0,47289,47289,0,2,1
host-07,10.0.0.115,2026-06-04 19:10:00,1,0,1,1,0,45130,45130,0,19,1
host-07,10.0.0.115,2026-06-05 00:18:00,1,0,1,1,0,22417,22417,0,0,1
host-07,10.0.0.116,2026-06-01 14:33:00,1,0,1,1,0,22941,22941,0,14,1
host-07,10.0.0.116,2026-06-04 21:01:00,1,0,1,1,0,15354,15354,0,21,1
host-07,10.0.0.116,2026-06-05 21:42:00,1,0,1,1,0,41433,41433,0,21,1
host-07,10.0.0.117,2026-06-03 04:10:00,1,0,1,1,0,8869,8869,0,4,1
host-07,10.0.0.117,2026-06-03 16:47:00,1,0,1,1,0,16923,16923,0,16,1
host-07,10.0.0.118,2026-06-05 09:17:00,1,0,1,1,0,8860,8860,0,9,1
host-07,10.0.0.119,2026-06-01 12:55:00,1,0,1,1,0,12683,12683,0,12,1
host-07,10.0.0.119,2026-06-01 17:09:00,1,0,0,0,1,0,0,0,17,1
host-07,10.0.0.119,2026-06-03 04:14:00,1,0,1,1,0,43654,43654,0,4,1
host-07,10.0.0.12,2026-06-03 14:56:00,1,0,1,1,0,21196,21196,0,14,1
host-07,10.0.0.120,2026-06-04 04:37:00,1,0,1,1,0,33281,33281,0,4,1
host-07,10.0.0.121,2026-06-02 17:20:00,1,0,1,1,0,3606,3606,0,17,1
host-07,10.0.0.122,2026-06-02 05:43:00,1,0,1,1,0,14636,14636,0,5,1
host-07,10.0.0.123,2026-06-01 20:31:00,1,0,1,1,0,8074,8074,0,20,1
host-07,10.0.0.123,2026-06-01 21:18:00,1,0,1,1,0,39032,39032,0,21,1
host-07,10.0.0.124,2026-06-04 07:17:00,1,0,1,1,0,46046,46046,0,7,1
host-07,10.0.0.125,2026-06-02 11:23:00,1,0,0,0,1,0,0,0,11,1
host-07,10.0.0.126,2026-06-02 22:24:00,1,0,1,1,0,49547,49547,0,22,1
host-07,10.0.0.126,2026-06-04 00:18:00,1,0,1,1,0,14341,14341,0,0,1
host-07,10.0.0.127,2026-06-01 12:39:00,1,0,0,0,1,0,0,0,12,1
host-07,10.0.0.128,2026-06-01 21:49:00,1,0,1,1,0,46850,46850,0,21,1
host-07,10.0.0.13,2026-06-02 19:58:00,1,0,1,1,0,44271,44271,0,19,1
host-07,10.0.0.13,2026-06-05 12:34:00,1,0,1,1,0,32964,32964,0,12,1
host-07,10.0.0.130,2026-06-04 10:30:00,1,0,0,0,1,0,0,0,10,1
host-07,10.0.0.130,2026-06-05 07:03:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.131,2026-06-01 12:07:00,1,0,1,1,0,28831,28831,0,12,1
host-07,10.0.0.131,2026-06-05 19:49:00,1,0,1,1,0,38700,38700,0,19,1
host-07,10.0.0.132,2026-06-05 06:55:00,1,0,0,0,1,0,0,0,6,1
host-07,10.0.0.133,2026-06-03 05:36:00,1,0,1,1,0,11861,11861,0,5,1
host-07,10.0.0.134,2026-06-01 16:24:00,1,0,1,1,0,26222,26222,0,16,1
host-07,10.0.0.134,2026-06-04 02:27:00,1,0,1,1,0,31718,31718,0,2,1
host-07,10.0.0.134,2026-06-05 06:38:00,1,0,0,0,1,0,0,0,6,1
host-07,10.0.0.135,2026-06-01 08:01:00,1,0,1,1,0,35955,35955,0,8,1
host-07,10.0.0.135,2026-06-03 17:26:00,1,0,1,1,0,8088,8088,0,17,1
host-07,10.0.0.135,2026-06-04 22:39:00,1,0,0,0,1,0,0,0,22,1
host-07,10.0.0.137,2026-06-05 22:23:00,1,0,1,1,0,34561,34561,0,22,1
host-07,10.0.0.138,2026-06-02 16:27:00,1,0,1,1,0,34732,34732,0,16,1
host-07,10.0.0.138,2026-06-05 18:44:00,1,0,1,1,0,42090,42090,0,18,1
host-07,10.0.0.139,2026-06-01 03:50:00,1,0,0,0,1,0,0,0,3,1
host-07,10.0.0.14,2026-06-01 19:09:00,1,0,0,0,1,0,0,0,19,1
host-07,10.0.0.140,2026-06-03 19:22:00,1,0,1,1,0,36482,36482,0,19,1
host-07,10.0.0.140,2026-06-05 07:56:00,1,0,1,1,0,3088,3088,0,7,1
host-07,10.0.0.141,2026-06-03 15:36:00,1,0,0,0,1,0,0,0,15,1
host-07,10.0.0.141,2026-06-05 12:15:00,1,0,1,1,0,752,752,0,12,1
host-07,10.0.0.141,2026-06-05 17:57:00,1,0,1,1,0,10117,10117,0,17,1
host-07,10.0.0.142,2026-06-03 17:59:00,1,0,0,0,1,0,0,0,17,1
host-07,10.0.0.143,2026-06-03 01:30:00,1,0,1,1,0,12913,12913,0,1,1
host-07,10.0.0.143,2026-06-04 22:52:00,1,0,1,1,0,11846,11846,0,22,1
host-07,10.0.0.143,2026-06-05 03:00:00,1,0,0,0,1,0,0,0,3,1
host-07,10.0.0.144,2026-06-01 16:17:00,1,0,1,1,0,35792,35792,0,16,1
host-07,10.0.0.144,2026-06-02 20:59:00,1,0,1,1,0,46535,46535,0,20,1
host-07,10.0.0.144,2026-06-03 23:37:00,1,0,1,1,0,33079,33079,0,23,1
host-07,10.0.0.145,2026-06-02 13:18:00,1,0,1,1,0,21206,21206,0,13,1
host-07,10.0.0.145,2026-06-03 10:03:00,1,0,0,0,1,0,0,0,10,1
host-07,10.0.0.145,2026-06-03 10:51:00,1,0,1,1,0,9560,9560,0,10,1
host-07,10.0.0.146,2026-06-01 23:34:00,1,0,1,1,0,14778,14778,0,23,1
host-07,10.0.0.146,2026-06-04 06:55:00,1,0,1,1,0,3125,3125,0,6,1
host-07,10.0.0.147,2026-06-03 22:26:00,1,0,0,0,1,0,0,0,22,1
host-07,10.0.0.149,2026-06-02 13:17:00,1,0,1,1,0,15661,15661,0,13,1
host-07,10.0.0.149,2026-06-03 07:10:00,1,0,1,1,0,25244,25244,0,7,1
host-07,10.0.0.149,2026-06-04 12:02:00,1,0,1,1,0,9776,9776,0,12,1
host-07,10.0.0.15,2026-06-05 07:28:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.150,2026-06-01 11:08:00,1,0,1,1,0,8165,8165,0,11,1
host-07,10.0.0.151,2026-06-01 02:01:00,1,0,1,1,0,20772,20772,0,2,1
host-07,10.0.0.151,2026-06-03 23:11:00,1,0,0,0,1,0,0,0,23,1
host-07,10.0.0.151,2026-06-05 09:10:00,1,0,1,1,0,7838,7838,0,9,1
host-07,10.0.0.152,2026-06-04 12:24:00,1,0,0,0,1,0,0,0,12,1
host-07,10.0.0.153,2026-06-01 02:49:00,1,0,0,0,1,0,0,0,2,1
host-07,10.0.0.153,2026-06-02 11:48:00,1,0,1,1,0,9277,9277,0,11,1
host-07,10.0.0.153,2026-06-03 11:25:00,1,0,1,1,0,35941,35941,0,11,1
host-07,10.0.0.153,2026-06-04 13:16:00,1,0,0,0,1,0,0,0,13,1
host-07,10.0.0.153,2026-06-05 06:52:00,1,0,0,0,1,0,0,0,6,1
host-07,10.0.0.154,2026-06-02 01:40:00,1,0,1,1,0,43122,43122,0,1,1
host-07,10.0.0.155,2026-06-01 01:49:00,1,0,1,1,0,34870,34870,0,1,1
host-07,10.0.0.155,2026-06-01 07:21:00,1,0,1,1,0,28838,28838,0,7,1
host-07,10.0.0.155,2026-06-04 07:28:00,1,0,1,1,0,49524,49524,0,7,1
host-07,10.0.0.155,2026-06-04 09:31:00,1,0,1,1,0,20119,20119,0,9,1
host-07,10.0.0.155,2026-06-04 10:21:00,1,0,1,1,0,568,568,0,10,1
host-07,10.0.0.156,2026-06-01 11:55:00,1,0,1,1,0,39788,39788,0,11,1
host-07,10.0.0.156,2026-06-04 20:47:00,1,0,1,1,0,38436,38436,0,20,1
host-07,10.0.0.156,2026-06-05 23:44:00,1,0,1,1,0,5365,5365,0,23,1
host-07,10.0.0.157,2026-06-01 00:26:00,1,0,0,0,1,0,0,0,0,1
host-07,10.0.0.157,2026-06-01 22:19:00,1,0,0,0,1,0,0,0,22,1
host-07,10.0.0.157,2026-06-02 06:59:00,1,0,1,1,0,32613,32613,0,6,1
host-07,10.0.0.158,2026-06-01 04:54:00,1,0,1,1,0,27135,27135,0,4,1
host-07,10.0.0.158,2026-06-02 17:22:00,1,0,1,1,0,6172,6172,0,17,1
host-07,10.0.0.158,2026-06-03 13:44:00,1,0,0,0,1,0,0,0,13,1
host-07,10.0.0.159,2026-06-01 18:10:00,1,0,1,1,0,40617,40617,0,18,1
host-07,10.0.0.16,2026-06-05 00:32:00,1,0,1,1,0,19217,19217,0,0,1
host-07,10.0.0.160,2026-06-03 04:05:00,1,0,1,1,0,28079,28079,0,4,1
host-07,10.0.0.160,2026-06-03 05:56:00,1,0,1,1,0,13290,13290,0,5,1
host-07,10.0.0.161,2026-06-01 22:07:00,1,0,0,0,1,0,0,0,22,1
host-07,10.0.0.161,2026-06-03 03:44:00,1,0,1,1,0,24644,24644,0,3,1
host-07,10.0.0.161,2026-06-03 14:09:00,1,0,0,0,1,0,0,0,14,1
host-07,10.0.0.161,2026-06-05 10:22:00,1,0,1,1,0,13131,13131,0,10,1
host-07,10.0.0.164,2026-06-03 10:48:00,1,0,1,1,0,22953,22953,0,10,1
host-07,10.0.0.165,2026-06-05 01:05:00,1,0,1,1,0,26271,26271,0,1,1
host-07,10.0.0.165,2026-06-05 02:10:00,1,0,1,1,0,15414,15414,0,2,1
host-07,10.0.0.165,2026-06-05 09:35:00,1,0,1,1,0,28805,28805,0,9,1
host-07,10.0.0.165,2026-06-05 11:59:00,1,0,0,0,1,0,0,0,11,1
host-07,10.0.0.165,2026-06-05 16:32:00,1,0,1,1,0,16123,16123,0,16,1
host-07,10.0.0.167,2026-06-02 18:26:00,1,0,0,0,1,0,0,0,18,1
host-07,10.0.0.168,2026-06-02 14:03:00,1,0,0,0,1,0,0,0,14,1
host-07,10.0.0.169,2026-06-03 13:14:00,1,0,1,1,0,14103,14103,0,13,1
host-07,10.0.0.17,2026-06-01 16:46:00,1,0,1,1,0,8528,8528,0,16,1
host-07,10.0.0.17,2026-06-05 17:06:00,1,0,1,1,0,14958,14958,0,17,1
host-07,10.0.0.170,2026-06-01 07:46:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.170,2026-06-02 21:29:00,1,0,1,1,0,6165,6165,0,21,1
host-07,10.0.0.170,2026-06-03 21:57:00,1,0,1,1,0,3191,3191,0,21,1
host-07,10.0.0.170,2026-06-05 15:03:00,1,0,1,1,0,49498,49498,0,15,1
host-07,10.0.0.171,2026-06-02 10:42:00,1,0,0,0,1,0,0,0,10,1
host-07,10.0.0.171,2026-06-03 18:42:00,1,0,0,0,1,0,0,0,18,1
host-07,10.0.0.172,2026-06-05 20:36:00,1,0,1,1,0,42841,42841,0,20,1
host-07,10.0.0.173,2026-06-01 07:54:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.175,2026-06-04 04:49:00,1,0,1,1,0,43687,43687,0,4,1
host-07,10.0.0.176,2026-06-01 08:49:00,1,0,0,0,1,0,0,0,8,1
host-07,10.0.0.176,2026-06-01 11:26:00,1,0,1,1,0,27467,27467,0,11,1
host-07,10.0.0.176,2026-06-02 09:39:00,1,0,1,1,0,32069,32069,0,9,1
host-07,10.0.0.176,2026-06-04 17:34:00,1,0,0,0,1,0,0,0,17,1
host-07,10.0.0.177,2026-06-02 05:30:00,1,0,1,1,0,23813,23813,0,5,1
host-07,10.0.0.178,2026-06-03 11:29:00,1,0,1,1,0,13331,13331,0,11,1
host-07,10.0.0.178,2026-06-03 13:43:00,1,0,1,1,0,38385,38385,0,13,1
host-07,10.0.0.179,2026-06-01 22:25:00,1,0,1,1,0,18909,18909,0,22,1
host-07,10.0.0.18,2026-06-01 04:07:00,1,0,1,1,0,20647,20647,0,4,1
host-07,10.0.0.18,2026-06-03 16:27:00,1,0,1,1,0,34044,34044,0,16,1
host-07,10.0.0.18,2026-06-05 07:59:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.18,2026-06-05 18:01:00,1,0,1,1,0,42430,42430,0,18,1
host-07,10.0.0.180,2026-06-01 07:19:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.181,2026-06-02 10:16:00,1,0,1,1,0,41132,41132,0,10,1
host-07,10.0.0.182,2026-06-01 13:29:00,1,0,0,0,1,0,0,0,13,1
host-07,10.0.0.182,2026-06-02 18:34:00,1,0,0,0,1,0,0,0,18,1
host-07,10.0.0.182,2026-06-05 00:48:00,1,0,1,1,0,44028,44028,0,0,1
host-07,10.0.0.183,2026-06-04 20:22:00,1,0,1,1,0,6314,6314,0,20,1
host-07,10.0.0.185,2026-06-01 07:33:00,1,0,1,1,0,46748,46748,0,7,1
host-07,10.0.0.185,2026-06-03 04:59:00,1,0,1,1,0,18589,18589,0,4,1
host-07,10.0.0.185,2026-06-05 08:31:00,1,0,1,1,0,42700,42700,0,8,1
host-07,10.0.0.186,2026-06-01 09:51:00,1,0,1,1,0,38634,38634,0,9,1
host-07,10.0.0.186,2026-06-04 06:53:00,1,0,0,0,1,0,0,0,6,1
host-07,10.0.0.187,2026-06-02 16:20:00,1,0,1,1,0,19367,19367,0,16,1
host-07,10.0.0.188,2026-06-02 11:44:00,1,0,1,1,0,23654,23654,0,11,1
host-07,10.0.0.188,2026-06-02 12:18:00,1,0,1,1,0,27865,27865,0,12,1
host-07,10.0.0.188,2026-06-04 09:51:00,1,0,1,1,0,25491,25491,0,9,1
host-07,10.0.0.19,2026-06-02 13:49:00,1,0,1,1,0,48673,48673,0,13,1
host-07,10.0.0.19,2026-06-04 08:06:00,1,0,0,0,1,0,0,0,8,1
host-07,10.0.0.190,2026-06-04 05:38:00,1,0,1,1,0,47018,47018,0,5,1
host-07,10.0.0.192,2026-06-02 16:30:00,1,0,1,1,0,47108,47108,0,16,1
host-07,10.0.0.192,2026-06-03 08:33:00,1,0,1,1,0,25490,25490,0,8,1
host-07,10.0.0.192,2026-06-05 21:15:00,1,0,1,1,0,19004,19004,0,21,1
host-07,10.0.0.194,2026-06-04 15:09:00,1,0,0,0,1,0,0,0,15,1
host-07,10.0.0.195,2026-06-01 20:27:00,1,0,1,1,0,36446,36446,0,20,1
host-07,10.0.0.195,2026-06-03 03:23:00,1,0,1,1,0,7765,7765,0,3,1
host-07,10.0.0.196,2026-06-01 08:32:00,1,0,1,1,0,33697,33697,0,8,1
host-07,10.0.0.196,2026-06-03 11:49:00,1,0,1,1,0,28887,28887,0,11,1
host-07,10.0.0.196,2026-06-03 17:28:00,1,0,1,1,0,14151,14151,0,17,1
host-07,10.0.0.197,2026-06-02 03:48:00,1,0,1,1,0,45677,45677,0,3,1
host-07,10.0.0.198,2026-06-03 02:06:00,1,0,1,1,0,14131,14131,0,2,1
host-07,10.0.0.198,2026-06-03 21:52:00,1,0,1,1,0,29863,29863,0,21,1
host-07,10.0.0.198,2026-06-05 17:02:00,1,0,1,1,0,13262,13262,0,17,1
host-07,10.0.0.199,2026-06-05 08:26:00,1,0,1,1,0,33496,33496,0,8,1
host-07,10.0.0.2,2026-06-05 05:47:00,1,0,1,1,0,8963,8963,0,5,1
host-07,10.0.0.20,2026-06-04 11:24:00,1,0,1,1,0,26060,26060,0,11,1
host-07,10.0.0.200,2026-06-05 21:03:00,1,0,1,1,0,29505,29505,0,21,1
host-07,10.0.0.201,2026-06-04 13:16:00,1,0,1,1,0,46018,46018,0,13,1
host-07,10.0.0.202,2026-06-03 00:55:00,1,0,0,0,1,0,0,0,0,1
host-07,10.0.0.203,2026-06-05 17:26:00,1,0,1,1,0,37562,37562,0,17,1
host-07,10.0.0.203,2026-06-05 22:13:00,1,0,1,1,0,32546,32546,0,22,1
host-07,10.0.0.203,2026-06-05 23:06:00,1,0,1,1,0,2288,2288,0,23,1
host-07,10.0.0.204,2026-06-04 20:37:00,1,0,1,1,0,7833,7833,0,20,1
host-07,10.0.0.205,2026-06-05 11:45:00,1,0,1,1,0,15318,15318,0,11,1
host-07,10.0.0.206,2026-06-01 00:57:00,1,0,1,1,0,29862,29862,0,0,1
host-07,10.0.0.206,2026-06-03 14:02:00,1,0,1,1,0,34249,34249,0,14,1
host-07,10.0.0.207,2026-06-04 19:51:00,1,0,0,0,1,0,0,0,19,1
host-07,10.0.0.208,2026-06-04 14:02:00,1,0,0,0,1,0,0,0,14,1
host-07,10.0.0.208,2026-06-05 05:19:00,1,0,1,1,0,21956,21956,0,5,1
host-07,10.0.0.209,2026-06-04 21:46:00,1,0,1,1,0,4226,4226,0,21,1
host-07,10.0.0.209,2026-06-05 17:29:00,1,0,1,1,0,21583,21583,0,17,1
host-07,10.0.0.21,2026-06-02 01:09:00,1,0,1,1,0,47111,47111,0,1,1
host-07,10.0.0.210,2026-06-04 07:14:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.211,2026-06-01 11:46:00,1,0,0,0,1,0,0,0,11,1
host-07,10.0.0.211,2026-06-02 05:00:00,1,0,1,1,0,20435,20435,0,5,1
host-07,10.0.0.211,2026-06-04 07:11:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.212,2026-06-03 09:08:00,1,0,1,1,0,27920,27920,0,9,1
host-07,10.0.0.212,2026-06-05 14:46:00,1,0,0,0,1,0,0,0,14,1
host-07,10.0.0.213,2026-06-01 10:09:00,1,0,1,1,0,13546,13546,0,10,1
host-07,10.0.0.213,2026-06-02 01:00:00,1,0,1,1,0,4403,4403,0,1,1
host-07,10.0.0.213,2026-06-05 20:54:00,1,0,1,1,0,46345,46345,0,20,1
host-07,10.0.0.214,2026-06-02 17:35:00,1,0,0,0,1,0,0,0,17,1
host-07,10.0.0.214,2026-06-05 15:10:00,1,0,0,0,1,0,0,0,15,1
host-07,10.0.0.215,2026-06-03 08:57:00,1,0,1,1,0,10923,10923,0,8,1
host-07,10.0.0.215,2026-06-05 04:54:00,1,0,1,1,0,34889,34889,0,4,1
host-07,10.0.0.216,2026-06-05 19:48:00,1,0,0,0,1,0,0,0,19,1
host-07,10.0.0.217,2026-06-02 11:18:00,1,0,0,0,1,0,0,0,11,1
host-07,10.0.0.217,2026-06-03 15:58:00,1,0,1,1,0,23073,23073,0,15,1
host-07,10.0.0.217,2026-06-03 16:23:00,1,0,0,0,1,0,0,0,16,1
host-07,10.0.0.219,2026-06-02 07:54:00,1,0,1,1,0,46799,46799,0,7,1
host-07,10.0.0.219,2026-06-05 20:58:00,1,0,1,1,0,29977,29977,0,20,1
host-07,10.0.0.22,2026-06-01 05:03:00,1,0,1,1,0,17167,17167,0,5,1
host-07,10.0.0.22,2026-06-01 10:26:00,1,0,1,1,0,30347,30347,0,10,1
host-07,10.0.0.22,2026-06-02 06:53:00,1,0,0,0,1,0,0,0,6,1
host-07,10.0.0.22,2026-06-03 04:39:00,1,0,1,1,0,46360,46360,0,4,1
host-07,10.0.0.22,2026-06-05 07:55:00,1,0,1,1,0,16099,16099,0,7,1
host-07,10.0.0.220,2026-06-01 01:17:00,1,0,1,1,0,13819,13819,0,1,1
host-07,10.0.0.222,2026-06-03 11:06:00,1,0,1,1,0,48807,48807,0,11,1
host-07,10.0.0.222,2026-06-04 04:28:00,1,0,1,1,0,46115,46115,0,4,1
host-07,10.0.0.223,2026-06-02 23:45:00,1,0,1,1,0,15901,15901,0,23,1
host-07,10.0.0.224,2026-06-01 22:09:00,1,0,0,0,1,0,0,0,22,1
host-07,10.0.0.224,2026-06-02 00:36:00,1,0,1,1,0,29105,29105,0,0,1
host-07,10.0.0.224,2026-06-02 20:59:00,1,0,1,1,0,2026,2026,0,20,1
host-07,10.0.0.225,2026-06-04 12:29:00,1,0,1,1,0,23861,23861,0,12,1
host-07,10.0.0.225,2026-06-04 20:22:00,1,0,1,1,0,21381,21381,0,20,1
host-07,10.0.0.226,2026-06-01 07:50:00,1,0,1,1,0,14882,14882,0,7,1
host-07,10.0.0.226,2026-06-02 10:32:00,1,0,1,1,0,32865,32865,0,10,1
host-07,10.0.0.226,2026-06-02 12:58:00,1,0,0,0,1,0,0,0,12,1
host-07,10.0.0.226,2026-06-03 12:49:00,1,0,1,1,0,3295,3295,0,12,1
host-07,10.0.0.227,2026-06-05 08:33:00,1,0,1,1,0,32933,32933,0,8,1
host-07,10.0.0.229,2026-06-01 09:47:00,1,0,1,1,0,19948,19948,0,9,1
host-07,10.0.0.229,2026-06-01 18:49:00,1,0,0,0,1,0,0,0,18,1
host-07,10.0.0.229,2026-06-03 14:44:00,1,0,0,0,1,0,0,0,14,1
host-07,10.0.0.230,2026-06-02 22:25:00,1,0,1,1,0,11923,11923,0,22,1
host-07,10.0.0.230,2026-06-04 06:26:00,1,0,1,1,0,39166,39166,0,6,1
host-07,10.0.0.230,2026-06-04 07:29:00,1,0,1,1,0,18924,18924,0,7,1
host-07,10.0.0.231,2026-06-02 22:38:00,1,0,0,0,1,0,0,0,22,1
host-07,10.0.0.231,2026-06-04 15:25:00,1,0,0,0,1,0,0,0,15,1
host-07,10.0.0.232,2026-06-01 20:37:00,1,0,1,1,0,6908,6908,0,20,1
host-07,10.0.0.232,2026-06-03 04:24:00,1,0,1,1,0,26507,26507,0,4,1
host-07,10.0.0.232,2026-06-05 05:42:00,1,0,1,1,0,10484,10484,0,5,1
host-07,10.0.0.233,2026-06-03 17:33:00,1,0,1,1,0,36016,36016,0,17,1
host-07,10.0.0.234,2026-06-02 00:45:00,1,0,0,0,1,0,0,0,0,1
host-07,10.0.0.234,2026-06-02 17:39:00,1,0,1,1,0,28226,28226,0,17,1
host-07,10.0.0.234,2026-06-03 22:34:00,1,0,1,1,0,42283,42283,0,22,1
host-07,10.0.0.238,2026-06-02 16:51:00,1,0,1,1,0,10066,10066,0,16,1
host-07,10.0.0.238,2026-06-03 23:44:00,1,0,0,0,1,0,0,0,23,1
host-07,10.0.0.238,2026-06-04 09:28:00,1,0,0,0,1,0,0,0,9,1
host-07,10.0.0.239,2026-06-05 00:34:00,1,0,0,0,1,0,0,0,0,1
host-07,10.0.0.239,2026-06-05 17:46:00,1,0,1,1,0,10210,10210,0,17,1
host-07,10.0.0.24,2026-06-01 01:06:00,1,0,1,1,0,30183,30183,0,1,1
host-07,10.0.0.241,2026-06-02 18:00:00,1,0,1,1,0,44622,44622,0,18,1
host-07,10.0.0.242,2026-06-02 08:38:00,1,0,1,1,0,33253,33253,0,8,1
host-07,10.0.0.242,2026-06-05 07:14:00,1,0,1,1,0,5686,5686,0,7,1
host-07,10.0.0.242,2026-06-05 07:49:00,1,0,0,0,1,0,0,0,7,1
host-07,10.0.0.244,2026-06-01 19:37:00,1,0,1,1,0,44449,44449,0,19,1
host-07,10.0.0.244,2026-06-02 10:56:00,1,0,1,1,0,18808,18808,0,10,1
host-07,10.0.0.244,2026-06-04 11:38:00,1,0,1,1,0,44398,44398,0,11,1
host-07,10.0.0.244,2026-06-05 08:29:00,1,0,0,0,1,0,0,0,8,1
